"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Thailand","THA","GNI (current US$)","NY.GNP.MKTP.CD","2753694364.9737","3026773301.86529","3301403462.64368","3532721934.70955","3881192365.38462","4385851076.92308","5275528663.46154","5644903975.96154","6087115225.96154","6701057576.92308","7096153798.07692","7370191951.92308","8149038471.15385","10794667434.461","13698092190.9586","14882747955.0328","16941093426.0126","19720492080.9212","23829543924.3513","27063162594.4591","32090015222.4024","34294558349.0678","36027974417.5025","39751480097.9126","41313188126.6022","38252579125.075","42243591199.6319","49664847454.3984","60687912868.32","71330012718.8546","84270661351.1559","96788942304.6777","108974101204.326","126723289467.448","144068389662.028","166006494027.742","178425661038.484","145705658981.708","109263601502.923","122785498377.572","123900124152.992","116932294140.021","129579446975.217","146056608958.505","165383791121.365","180829261985.922","213513885222.533","253993835136.247","280756514665.314","271838603736.824","326815440403.715","361875395599.458","379342568791.401","393467063724.533","386381874272.625","380595105656.73","393948759646.876","435913381929.181","482064518325.482","524213723444.002","487771787931.756",
"Tajikistan","TJK","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2629395852.11903","1352000000","2156666666.66667","1644697674.4186","1306894736.84211","1182537918.87125","967357360.406091","897974568.73555","1287172804.53258","1057087413.15237","824392380.677166","1030082792.34466","1179991896.09638","1485000457.30711","2018643898.33361","2660496406.34024","3460601837.25443","4729639970.95134","6649325094.00414","5953374127.98417","6969697168.30327","8316594095.70084","9744505076.30285","11112795516.561","11296340428.5483","9798023721.8283","8081766785.35421","8637238733.52281","8990689745.60713","9631253672.45866","9558305215.12512",
"Turkmenistan","TKM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3363666666.66667","2656235294.11765","2502220952.38095","2396081798.64948","2534911116.01235","2638299664.86688","2444935483.87097","2727448473.38858","3429802990.19608","4339679899.39836","5899559317.77017","6731351088.46688","7541355716.8784","9650674364.89607","12299718574.1088","18235683677.4445","18957543859.6491","20689157894.7368","26406333333.3333","31835210526.3158","35782543859.6491","39603210526.3158","33705628571.4286","35225885714.2857","36352285714.2857","39044183542.8571","43575785421.098","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","119222513553.495","121275036377.238","130414168598.634","146688645801.949","159257208835.681","179004628157.74","200484248745.71","265579112894.835","348854357595.739","363426095893.655","402857402376.167","443001857413.505","499428897286.182","595493138476.486","719143384002.04","826371786620.801","752081876909.059","654532923340.514","657444886635.493","682660784449.178","686202901594.495","727193029348.982","822394930538.55","937285369544.619","1070498133646.89","1343211842103.77","1268783130414.07","1468309008754.31","1670306330385.71","1790174504658.33","1937732344373.09","2124693692973.29","2127957020630.54","1904300470701.02","2121350538909.76","2064212142424.68","1833092764032.8","1864399936454.45","2145688673062.7","2609862754756.3","3092930425573.89","3675354728831.69","4299560404436.87","4025819912858.35","5007461564164.32","5716417046775.69","5773920172687.13","5934195227452.08","6058633398198.65","5021181450072.5","4887316983008.31","5446059398095.31","5279230073414.09","5201591567732.08","4341784831616.31",
"Timor-Leste","TLS","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","515427400","632922200","759489000","661997500","681149500","844986300","1301039200","1969382700","3263528000","2523549700","3325057500","4593263200","4305506400","4151758100","3337511100","2792587800","2230601800","2272103700","2239675000","2700960400","2438000000",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","26361766943.5365","27254263593.2284","29721466258.0926","32701238234.5956","36899979172.8178","41499767985.8598","47656970931.9641","57764208097.4152","76777590965.9688","113436367473.395","132229171938.683","160240480811.076","184075271066.216","194244597639.133","232132231998.696","268131044010.028","256950932049.745","293716254853.6","332158210116.144","351553322033.338","378034611283.175","418071485077.99","355840806228.604","339316410945.168","339019168129.979","479192314088.501","210935225404.717","230559838726.769","238960955323.723","250960891913.544","301649443000.726","347068557664.873","364314873669.622","374415291725.796","403169507170.124","427079724592.486","434805707449.299","428143906453.927","467088377091.658","556625739341.265","651531428929.13","764437905634.513","952538162670.915","1187517329151.68","1141363396475.47","1310163697679.6","1477304190619.6","1634585394652.67","1523975256964.28","1495089955782.93","1341807668329.79","1367384400057.54","1347118449152.73","1256424422683.09","1273371198944.05","1130832456111.76",
"Tonga","TON","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","66103194.6678924","65118166.1426108","62433333.3333333","66290478.2799473","62703401.0754941","71941176.4705882","85037809.8305559","113979321.541485","110653953.118792","116504861.861398","134516427.579824","138576200.727489","139559971.098266","204821466.444478","212551734.990951","227113158.535595","220047249.703205","199383579.088472","205671321.160043","207446769.568666","181791947.68036","186163547.114414","203118105.215213","232974923.009239","261160914.203168","297409278.709742","303184251.260798","350223063.973064","322166562.784677","378776141.842501","426538671.469898","484573131.15818","461944457.261506","443074766.870827","441521434.820647","422778679.65368","478641664.781723","518918634.333121","537659404.023064","",
"South Asia (IDA & IBRD)","TSA","GNI (current US$)","NY.GNP.MKTP.CD","46419700566.9928","49169863822.4301","52586656938.5495","59570782324.7615","68935696700.8769","73864499719.9075","60498480896.2791","66378754794.2655","69670436911.1569","76358364563.8501","82709586951.665","88853342575.8801","91964412130.1272","104259674795.333","126407346776.124","135310529635.799","131925692161.043","152789347383.733","174423738831.864","195998231424.665","236624855574.615","250699300168.309","258651535943.304","273579433382.981","271853383260.933","295636800050.502","312848558763.642","347038762273.352","371903885293.576","374966214968.756","403102896231.069","358007540058.185","380252403220.361","377085711267.368","428056549860.354","475612742587.197","520992637127.614","546861077431.687","554386073860.63","594967944162.394","625690836436.793","641734953510.685","674685094557.673","787787285861.181","913969126507.615","1046584209136.01","1191597140797.82","1501427750600.74","1523429538309.79","1678491199175.38","2048016075408.19","2264707776584.91","2285319617476.24","2343279215356.61","2566039006345.83","2681893807091.68","2884663658695.59","3322899066407.07","3412305911463.8","3575855126319.32","3333762814658.14",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI (current US$)","NY.GNP.MKTP.CD","25056307070.4333","26433363198.5415","28291934779.1829","30503039579.4907","33147155983.4924","36077798837.4717","38873499789.0707","39733174037.9025","42053226214.3811","47528391458.6175","57042552837.8797","57068888269.6275","64486714386.8858","82388202319.7831","108929733412.734","120769052057.133","132440724622.653","144169693312.072","158164111313.622","193577461165.637","245035199423.15","359372863199.222","328496728059.568","285083741189.273","249217755184.026","234307015948.818","240525682062.872","273883264981.256","280963652935.248","278703498138.066","312515087033.031","317228236979.556","319666345653.342","296808630860.84","294931528957.87","344351850249.58","355108204207.544","370185468392.02","358213640085.742","362670029202.075","380985046729.336","363974853203.69","396244381496.548","495810685048.798","616638307393.226","731187289203.024","879963780462.995","1011604273847.69","1152615380032.63","1112205834596.01","1323329526352.49","1481024016511.79","1564796666914.69","1665882489311.69","1746983885215.74","1608462266627.31","1504032383366.24","1593447637517.06","1663918949831.53","1716406676319.48","1636816816323.36",
"Trinidad and Tobago","TTO","GNI (current US$)","NY.GNP.MKTP.CD","483695969.200257","518287347.605437","553053724.552295","678236014.699878","711894067.549437","736568861.926151","655311205.739952","693343305.908751","690550000","707550000","756750000","829814167.805965","1012595638.36985","1216823193.14006","1756721215.66335","2359249700.43322","2391821988.66902","2945291666.66667","3484458333.33333","4347791666.66667","5920875000","6648666666.66667","7925708333.33333","7658708333.33333","7526458333.33333","7027836734.69388","4536444444.44444","4314777777.77778","4194881341.76164","3945411764.70588","4671223529.41177","4865835294.11765","4991458823.52941","4343667451.55202","4535150297.89532","4939153703.89051","5245521706.54943","5356557688.30878","5702412174.71381","6409082522.34517","7525838201.21274","8285573236.86068","8528473714.53262","10624559800.4797","12882975123.0354","15189282462.3786","17413161100.7256","20672820043.6143","26643587349.5413","18155065223.9207","21078448388.3617","22613157193.4533","23473195299.8631","25701690901.189","25892698959.2923","24530655439.5208","22083866321.7874","22556027288.1481","23010424602.7057","23034393453.0595","21327831526.7453",
"Tunisia","TUN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","966666666.666667","1014285714.28571","1048761904.7619","1164761904.7619","1234095238.09524","1380190476.19048","1628609676.80245","2162020540.76713","2610531309.29791","3419931271.47766","4192890877.45464","4316231343.28358","4910256410.25641","5752282556.46324","6921771217.71218","8450728574.95678","8126164439.04415","7839004570.84815","8082793164.40778","8000643666.32338","8058478130.61714","8596473551.63728","9210208760.70955","9598507810.67848","9623617402.29643","11882386363.6364","12518043478.2609","14770013568.521","13685164889.9073","14744266508.5014","17173628000.423","18549619889.0487","19848539650.963","20951962764.5561","22062046872.3655","20530385934.1942","21125460485.1602","22163817964.4088","26385564610.0116","29909594540.3452","30610220440.8818","32796018031.5552","36886140159.2009","42363444525.6067","41332963045.2492","41983722229.9846","43650234408.2966","43139637620.8464","44189819659.014","45928491488.4844","41834013050.571","40617644320.298","38573034636.6868","38406739959.9532","37478837241.0033","38195973106.6131",
"Turkey","TUR","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","15577777777.7778","17411111111.1111","19366666666.6667","17008695652.1739","16169471073.2721","20310954063.6042","25590106007.0671","35422912777.3421","44469706296.4578","50980132996.9663","58335808951.802","64707019465.7405","88418069955.3039","67671288340.4862","69614025482.7648","63058328766.6269","60212279573.6433","58486918338.8791","65681948016.6664","73851005092.9556","85087682096.3169","88339821366.6348","104816349581.071","148168289491.842","147382714285.714","155844623188.406","177428572727.273","127425216216.216","166278788209.607","178548379606.88","186822343647.136","272982166666.667","252848670845.272","270300825703.775","196751204852.046","235699137314.225","309035483659.249","403266902955.103","500938380098.244","551073025411.271","675059191210.632","762860024809.835","641615765341.935","770477397596.706","831513950594.525","873968372221.604","949163170579.893","930747474885.767","854632642415.441","860510859932.343","847900162215.948","766430097674.178","748585138661.92","711417939848.431",
