Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
2015,2015,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,7352,a,7352,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,14250,a,14250,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,13700,a,13700,a
2015,2015,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,9100,a,9100,a
2015,2015,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2685565,E,2685565,E
2015,2015,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,69742402,E,69742402,E
2015,2015,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,E,,E
2015,2015,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2015,2015,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,19567735,a,19567735,a
2015,2015,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,12803931,a,12803931,a
2015,2015,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2015,2015,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2015,2015,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2015,2015,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2015,2015,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2015,2015,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,767770,E,767770,E
2015,2015,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,622686,E,622686,E
2015,2015,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,18292965,E,18292965,E
2015,2015,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,10468499,E,10468499,E
2015,2015,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,1236188,E,1236188,E
2016,2016,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1551405,E,1551405,E
2016,2016,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,628548,E,628548,E
2016,2016,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,237874,E,237874,E
2016,2016,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,6173379,E,6173379,E
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1619547,a,1619547,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,2456557,a,2456557,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,50142,a,50142,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,71264,a,71264,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,1000000,e,1000000,e
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,4800000,e,4800000,e
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,400000,e,400000,e
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,2100000,e,2100000,e
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3485238,e,3485238,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,2267700,e,2267700,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1819438,e,1819438,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,1481600,e,1481600,e
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,21167800,a,21167800,a
2016,2016,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,7595000,a,7595000,a
2016,2016,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,9003500,a,9003500,a
2016,2016,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,8881000,a,8881000,a
2016,2016,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,a,0,a
2016,2016,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,0,a,0,a
2016,2016,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5216899,a,5216899,a
2016,2016,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,40480,e,40480,e
2016,2016,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,2708365,a,2708365,a
2016,2016,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,563210,e,563210,e
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,4947854,r,4947854,r
2016,2016,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
2016,2016,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3921118,r,3921118,r
2016,2016,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,187000,e,187000,e
2016,2016,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,0,a,0,a
2016,2016,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,0,e,0,e
2016,2016,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,0,a,0,a
2016,2016,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,15214,a,15214,a
2016,2016,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,9224,a,9224,a
2016,2016,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2420219,E,2420219,E
2016,2016,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,62851537,E,62851537,E
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,E,,E
2016,2016,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
2016,2016,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,19230979,a,19230979,a
2016,2016,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,12870219,a,12870219,a
2016,2016,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2016,2016,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2016,2016,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
2016,2016,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2016,2016,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,602955,E,602955,E
2016,2016,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,424093,E,424093,E
2016,2016,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,18292965,E,18292965,E
2016,2016,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,10468499,E,10468499,E
2016,2016,ON,Ontario,Ontario,Unspecified,Indéterminée,Provincial land,Terres provinciales,34243,E,34243,E
2017,2017,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1624541,E,1624541,E
2017,2017,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,618914,E,618914,E
2017,2017,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,279716,E,279716,E
2017,2017,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,6514735,E,6514735,E
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,e,30000,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,e,270000,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,10000,e,10000,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,150000,e,150000,e
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1619547,a,1619547,a
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,2456557,a,2456557,a
